33	636	0.25577464788732
33	287	0.063098591549296
33	9475	0.037183098591549
33	4102	0.18954185915493
33	5380	0.022020169014085
33	7066	0.018591549295775
33	329	0.014647887323944
33	10594	0.011267605633803
33	339	0.0073239436619718
33	431	0.0073239436619718
33	4149	0.0073239436619718
33	6477	0.0073239436619718
33	10503	0.0073576338028169
38	352	0.18151729577465
38	375	0.11109690140845
38	380	0.11057757746479
38	6979	0.014647887323944
38	6111	0.011267605633803
38	6308	0.011267605633803
38	9892	0.011267605633803
38	2026	0.0073239436619718
38	2664	0.0073239436619718
38	3876	0.0076754929577465
38	7917	0.0073239436619718
38	8370	0.0073239436619718
38	10615	0.0088546478873239
44	9029	0.33206011267606
44	1018	0.040749971830986
44	6105	0.026006197183099
44	8503	0.014647887323944
44	6532	0.011336338028169
44	6652	0.011267605633803
44	831	0.0089820845070423
44	2225	0.0076432676056338
44	2317	0.0073239436619718
44	4934	0.0086415211267606
44	8332	0.0073239436619718
44	8508	0.0073239436619718
45	5168	0.3196196056338
45	9319	0.10228056338028
45	8971	0.039973521126761
45	261	0.026478873239437
45	143	0.022535211267606
45	1654	0.011267605633803
45	1426	0.0075795492957746
45	4302	0.0073239436619718
45	5169	0.0073239436619718
45	5931	0.0073290704225352
45	6493	0.0073239436619718
49	1413	0.23029825352113
49	50	0.051539323943662
49	1951	0.1361225915493
49	8521	0.089646084507042
49	9071	0.04747538028169
49	4765	0.049770816901408
49	7199	0.019891830985915
49	9330	0.046994366197183
49	2714	0.015774647887324
49	2844	0.011836901408451
49	7184	0.062182535211268
49	560	0.0079125633802817
49	1382	0.0079101971830986
49	1415	0.056478873239437
49	5228	0.007887323943662
49	5230	0.0078936338028169
49	5888	0.007887323943662
49	6920	0.0079023098591549
49	8860	0.0078920563380282
49	9605	0.007887323943662
49	9900	0.007887323943662
49	10506	0.007887323943662
50	10442	0.34571966197183
50	1382	0.125772
50	1414	0.053521126760563
50	9900	0.053521126760563
50	9605	0.026478873239437
50	2716	0.015211267605634
50	2844	0.015211267605634
50	1017	0.011267605633803
50	4279	0.011267605633803
50	9092	0.011267605633803
50	49	0.051539323943662
50	1350	0.007887323943662
50	3055	0.007887323943662
50	7588	0.015945014084507
50	10374	0.007887323943662
51	6299	0.357696
51	10371	0.14077132394366
51	9054	0.06714861971831
51	2672	0.028425352112676
51	7832	0.020281690140845
51	2243	0.016736676056338
51	6422	0.016860845070423
51	2523	0.007887323943662
51	4873	0.0080087887323944
51	5759	0.0079094084507042
51	7386	0.0078904788732394
51	9918	0.0080829295774648
51	10039	0.025628281690141
56	836	0.60148743661972
56	871	0.12729295774648
56	10046	0.036150084507042
56	4449	0.032189746478873
56	6589	0.08012
56	9662	0.031637633802817
56	614	0.04112676056338
56	1815	0.0079251830985915
56	8535	0.0079259718309859
60	4068	0.08169014084507
60	7244	0.055852732394366
60	5931	0.048450704225352
60	8448	0.044520394366197
60	7243	0.11168512676056
60	9357	0.025923267605634
60	577	0.041998647887324
60	6325	0.018591549295775
60	625	0.014681577464789
60	1747	0.014707943661972
60	4427	0.014681577464789
60	8164	0.01127661971831
60	284	0.0073261408450704
60	3159	0.0073268732394366
60	3329	0.0073642253521127
60	4697	0.0077421408450704
60	5171	0.0073261408450704
60	5888	0.0073239436619718
60	6311	0.0073239436619718
60	10234	0.007335661971831
60	10477	0.0073239436619718
60	10481	0.0073561690140845
61	7244	0.20154614084507
61	4064	0.075334197183099
61	5889	0.11154929577465
61	5931	0.052012394366197
61	4427	0.032013070422535
61	8448	0.031549295774648
61	6316	0.023661971830986
61	8164	0.023661971830986
61	9357	0.01973014084507
61	625	0.012081802816901
61	5536	0.011872394366197
61	9487	0.0082154366197183
67	498	0.13873014084507
67	6656	0.061811605633803
67	1998	0.03830985915493
67	2672	0.02311014084507
67	10371	0.019176
67	9914	0.026478873239437
67	5888	0.01185938028169
67	9519	0.011913802816901
67	10435	0.011830985915493
67	927	0.007887323943662
67	1959	0.007887323943662
67	2943	0.007887323943662
67	3964	0.0079464788732394
67	4679	0.0079701408450704
67	5740	0.0078889014084507
67	6928	0.007887323943662
67	9504	0.0079212394366197
67	10014	0.007887323943662
68	7885	0.17619785915493
68	2243	0.077553577464789
68	9122	0.078695887323944
68	10371	0.030183436619718
68	9054	0.022459605633803
68	3001	0.019932
68	6289	0.015242591549296
68	8470	0.015053633802817
68	6577	0.011453521126761
68	9907	0.011267605633803
68	9968	0.011267605633803
68	3874	0.0073415211267606
68	4738	0.0073239436619718
68	5571	0.0073239436619718
69	5539	0.12832991549296
69	7054	0.11492946478873
69	5677	0.044711774647887
69	5988	0.021971830985915
69	3709	0.018595267605634
69	6076	0.019002422535211
69	5253	0.014661070422535
69	8147	0.030026366197183
69	3863	0.011293521126761
69	3319	0.0073239436619718
69	3451	0.0073298028169014
69	5281	0.0073239436619718
69	5469	0.0073254084507042
69	6023	0.0073686197183099
69	6126	0.0073239436619718
69	6617	0.0073239436619718
69	6829	0.007335661971831
69	7055	0.0073239436619718
69	9754	0.0073239436619718
69	10126	0.0074689577464789
69	10324	0.0073239436619718
71	1654	0.16507042253521
71	4637	0.080556676056338
71	4484	0.051795661971831
71	785	0.053987154929577
71	6186	0.14895053521127
71	2981	0.059855661971831
71	5940	0.28874721126761
71	251	0.040208
71	662	0.014084507042254
71	6652	0.015178873239437
71	10080	0.11661971830986
71	10209	0.0084692957746479
71	3551	0.0057008450704225
71	8334	0.0056338028169014
71	8867	0.0056929577464789
77	8806	0.25462490140845
77	3474	0.15902738028169
77	1428	0.064874028169014
77	2473	0.016338028169014
77	3926	0.017042197183099
77	4788	0.024225352112676
77	4040	0.0079701408450704
77	6800	0.0079764507042254
77	7497	0.0079882816901408
77	8592	0.0090601690140845
77	9037	0.0079551549295775
80	9319	0.095215774647887
80	7703	0.15707898591549
80	2568	0.080432
80	220	0.041744338028169
80	9936	0.026478873239437
80	275	0.019160676056338
80	823	0.053100732394366
80	108	0.050296281690141
80	9901	0.011267605633803
80	3317	0.0073239436619718
80	3989	0.0073298028169014
80	4005	0.0078842253521127
80	4068	0.0073239436619718
80	5422	0.007324676056338
80	5988	0.0073239436619718
80	7614	0.007436
80	10288	0.0073290704225352
80	10575	0.015234084507042
85	1428	0.20169014084507
85	2231	0.16251830985915
85	5936	0.058062985915493
85	10532	0.19856692957746
85	4856	0.04342061971831
85	662	0.015211267605634
85	9975	0.015211267605634
85	4637	0.011402816901408
85	6652	0.011391549295775
85	7336	0.011267605633803
85	7432	0.011267605633803
85	10184	0.011285633802817
85	308	0.073744788732394
85	2410	0.023117070422535
85	3443	0.0078944225352113
85	5925	0.007887323943662
85	6489	0.007887323943662
85	7298	0.007887323943662
85	8758	0.0079015211267606
85	9713	0.051400901408451
90	3580	0.19277521126761
90	2844	0.10305814084507
90	103	0.11542005633803
90	4044	0.043183098591549
90	9150	0.058335718309859
90	1957	0.034207098591549
90	10446	0.015211267605634
90	6331	0.011267605633803
91	3581	0.097382535211268
91	2890	0.068808
91	4044	0.04169014084507
91	9152	0.04169014084507
91	104	0.038945802816901
91	10542	0.019154929577465
91	4068	0.015215830985915
91	7366	0.015256901408451
91	574	0.011267605633803
91	2665	0.011267605633803
91	1958	0.007887323943662
91	3260	0.007887323943662
91	4105	0.007887323943662
91	4301	0.007887323943662
91	6926	0.007887323943662
91	7313	0.007887323943662
91	8606	0.007887323943662
91	9331	0.007887323943662
91	10506	0.007887323943662
93	5988	0.17670625352113
